origin_location_code,origin_has_hrp,origin_in_gho,asylum_location_code,asylum_has_hrp,asylum_in_gho,population_group,gender,age_range,min_age,max_age,population,reference_period_start,reference_period_end
AFG,True,True,EST,False,True,REF,f,0-4,0,4,0,2001-01-01,2001-12-31
AFG,True,True,EST,False,True,REF,f,5-11,5,11,6,2001-01-01,2001-12-31
AFG,True,True,EST,False,True,REF,f,12-17,12,17,0,2001-01-01,2001-12-31
AFG,True,True,EST,False,True,REF,f,18-59,18,59,0,2001-01-01,2001-12-31
AFG,True,True,EST,False,True,REF,f,60+,60,None,0,2001-01-01,2001-12-31
AFG,True,True,EST,False,True,REF,f,all,None,None,6,2001-01-01,2001-12-31
AFG,True,True,EST,False,True,REF,m,0-4,0,4,0,2001-01-01,2001-12-31
AFG,True,True,EST,False,True,REF,m,5-11,5,11,0,2001-01-01,2001-12-31
AFG,True,True,EST,False,True,REF,m,12-17,12,17,0,2001-01-01,2001-12-31
AFG,True,True,EST,False,True,REF,m,18-59,18,59,0,2001-01-01,2001-12-31
AFG,True,True,EST,False,True,REF,m,60+,60,None,0,2001-01-01,2001-12-31
AFG,True,True,EST,False,True,REF,m,all,None,None,0,2001-01-01,2001-12-31
AFG,True,True,EST,False,True,REF,all,all,None,None,6,2001-01-01,2001-12-31
AFG,True,True,ETH,True,True,REF,f,0-4,0,4,5,2001-01-01,2001-12-31
AFG,True,True,ETH,True,True,REF,f,5-11,5,11,0,2001-01-01,2001-12-31
AFG,True,True,ETH,True,True,REF,f,12-17,12,17,0,2001-01-01,2001-12-31
AFG,True,True,ETH,True,True,REF,f,18-59,18,59,0,2001-01-01,2001-12-31
AFG,True,True,ETH,True,True,REF,f,60+,60,None,0,2001-01-01,2001-12-31
AFG,True,True,ETH,True,True,REF,f,all,None,None,5,2001-01-01,2001-12-31
AFG,True,True,ETH,True,True,REF,m,0-4,0,4,0,2001-01-01,2001-12-31
AFG,True,True,ETH,True,True,REF,m,5-11,5,11,0,2001-01-01,2001-12-31
AFG,True,True,ETH,True,True,REF,m,12-17,12,17,0,2001-01-01,2001-12-31
AFG,True,True,ETH,True,True,REF,m,18-59,18,59,0,2001-01-01,2001-12-31
AFG,True,True,ETH,True,True,REF,m,60+,60,None,0,2001-01-01,2001-12-31
AFG,True,True,ETH,True,True,REF,m,all,None,None,0,2001-01-01,2001-12-31
AFG,True,True,ETH,True,True,REF,all,all,None,None,5,2001-01-01,2001-12-31
AFG,True,True,FIN,False,False,REF,f,0-4,0,4,0,2001-01-01,2001-12-31
AFG,True,True,FIN,False,False,REF,f,5-11,5,11,0,2001-01-01,2001-12-31
AFG,True,True,FIN,False,False,REF,f,12-17,12,17,0,2001-01-01,2001-12-31
AFG,True,True,FIN,False,False,REF,f,18-59,18,59,0,2001-01-01,2001-12-31
AFG,True,True,FIN,False,False,REF,f,60+,60,None,0,2001-01-01,2001-12-31
AFG,True,True,FIN,False,False,REF,f,all,None,None,0,2001-01-01,2001-12-31
AFG,True,True,FIN,False,False,REF,m,0-4,0,4,0,2001-01-01,2001-12-31
AFG,True,True,FIN,False,False,REF,m,5-11,5,11,0,2001-01-01,2001-12-31
AFG,True,True,FIN,False,False,REF,m,12-17,12,17,0,2001-01-01,2001-12-31
AFG,True,True,FIN,False,False,REF,m,18-59,18,59,0,2001-01-01,2001-12-31
AFG,True,True,FIN,False,False,REF,m,60+,60,None,0,2001-01-01,2001-12-31
AFG,True,True,FIN,False,False,REF,m,all,None,None,0,2001-01-01,2001-12-31
AFG,True,True,FIN,False,False,REF,all,all,None,None,661,2001-01-01,2001-12-31
AFG,True,True,FRA,False,False,REF,f,0-4,0,4,0,2001-01-01,2001-12-31
AFG,True,True,FRA,False,False,REF,f,5-11,5,11,0,2001-01-01,2001-12-31
AFG,True,True,FRA,False,False,REF,f,12-17,12,17,0,2001-01-01,2001-12-31
AFG,True,True,FRA,False,False,REF,f,18-59,18,59,0,2001-01-01,2001-12-31
AFG,True,True,FRA,False,False,REF,f,60+,60,None,0,2001-01-01,2001-12-31
AFG,True,True,FRA,False,False,REF,f,all,None,None,578,2001-01-01,2001-12-31
AFG,True,True,FRA,False,False,REF,m,0-4,0,4,0,2001-01-01,2001-12-31
AFG,True,True,FRA,False,False,REF,m,5-11,5,11,0,2001-01-01,2001-12-31
AFG,True,True,FRA,False,False,REF,m,12-17,12,17,0,2001-01-01,2001-12-31
AFG,True,True,FRA,False,False,REF,m,18-59,18,59,0,2001-01-01,2001-12-31
AFG,True,True,FRA,False,False,REF,m,60+,60,None,0,2001-01-01,2001-12-31
AFG,True,True,FRA,False,False,REF,m,all,None,None,706,2001-01-01,2001-12-31
AFG,True,True,FRA,False,False,REF,all,all,None,None,1284,2001-01-01,2001-12-31
AFG,True,True,GBR,False,False,REF,f,0-4,0,4,0,2001-01-01,2001-12-31
AFG,True,True,GBR,False,False,REF,f,5-11,5,11,0,2001-01-01,2001-12-31
AFG,True,True,GBR,False,False,REF,f,12-17,12,17,0,2001-01-01,2001-12-31
AFG,True,True,GBR,False,False,REF,f,18-59,18,59,0,2001-01-01,2001-12-31
AFG,True,True,GBR,False,False,REF,f,60+,60,None,0,2001-01-01,2001-12-31
AFG,True,True,GBR,False,False,REF,f,all,None,None,0,2001-01-01,2001-12-31
AFG,True,True,GBR,False,False,REF,m,0-4,0,4,0,2001-01-01,2001-12-31
AFG,True,True,GBR,False,False,REF,m,5-11,5,11,0,2001-01-01,2001-12-31
AFG,True,True,GBR,False,False,REF,m,12-17,12,17,0,2001-01-01,2001-12-31
AFG,True,True,GBR,False,False,REF,m,18-59,18,59,0,2001-01-01,2001-12-31
AFG,True,True,GBR,False,False,REF,m,60+,60,None,0,2001-01-01,2001-12-31
AFG,True,True,GBR,False,False,REF,m,all,None,None,0,2001-01-01,2001-12-31
AFG,True,True,GBR,False,False,REF,all,all,None,None,15065,2001-01-01,2001-12-31
AFG,True,True,GEO,False,False,REF,f,0-4,0,4,0,2001-01-01,2001-12-31
AFG,True,True,GEO,False,False,REF,f,5-11,5,11,0,2001-01-01,2001-12-31
AFG,True,True,GEO,False,False,REF,f,12-17,12,17,0,2001-01-01,2001-12-31
AFG,True,True,GEO,False,False,REF,f,18-59,18,59,0,2001-01-01,2001-12-31
AFG,True,True,GEO,False,False,REF,f,60+,60,None,0,2001-01-01,2001-12-31
AFG,True,True,GEO,False,False,REF,f,all,None,None,0,2001-01-01,2001-12-31
AFG,True,True,GEO,False,False,REF,m,0-4,0,4,0,2001-01-01,2001-12-31
AFG,True,True,GEO,False,False,REF,m,5-11,5,11,5,2001-01-01,2001-12-31
AFG,True,True,GEO,False,False,REF,m,12-17,12,17,0,2001-01-01,2001-12-31
AFG,True,True,GEO,False,False,REF,m,18-59,18,59,0,2001-01-01,2001-12-31
AFG,True,True,GEO,False,False,REF,m,60+,60,None,0,2001-01-01,2001-12-31
AFG,True,True,GEO,False,False,REF,m,all,None,None,5,2001-01-01,2001-12-31
AFG,True,True,GEO,False,False,REF,all,all,None,None,5,2001-01-01,2001-12-31
AFG,True,True,GRC,False,False,ASY,f,0-4,0,4,0,2001-01-01,2001-12-31
AFG,True,True,GRC,False,False,ASY,f,5-11,5,11,0,2001-01-01,2001-12-31
AFG,True,True,GRC,False,False,ASY,f,12-17,12,17,0,2001-01-01,2001-12-31
AFG,True,True,GRC,False,False,ASY,f,18-59,18,59,0,2001-01-01,2001-12-31
AFG,True,True,GRC,False,False,ASY,f,60+,60,None,0,2001-01-01,2001-12-31
AFG,True,True,GRC,False,False,ASY,f,all,None,None,0,2001-01-01,2001-12-31
AFG,True,True,GRC,False,False,ASY,m,0-4,0,4,0,2001-01-01,2001-12-31
AFG,True,True,GRC,False,False,ASY,m,5-11,5,11,0,2001-01-01,2001-12-31
AFG,True,True,GRC,False,False,ASY,m,12-17,12,17,0,2001-01-01,2001-12-31
AFG,True,True,GRC,False,False,ASY,m,18-59,18,59,0,2001-01-01,2001-12-31
AFG,True,True,GRC,False,False,ASY,m,60+,60,None,0,2001-01-01,2001-12-31
AFG,True,True,GRC,False,False,ASY,m,all,None,None,0,2001-01-01,2001-12-31
AFG,True,True,GRC,False,False,ASY,all,all,None,None,1597,2001-01-01,2001-12-31
AFG,True,True,GRC,False,False,REF,f,0-4,0,4,0,2001-01-01,2001-12-31
AFG,True,True,GRC,False,False,REF,f,5-11,5,11,0,2001-01-01,2001-12-31
AFG,True,True,GRC,False,False,REF,f,12-17,12,17,0,2001-01-01,2001-12-31
AFG,True,True,GRC,False,False,REF,f,18-59,18,59,0,2001-01-01,2001-12-31
AFG,True,True,GRC,False,False,REF,f,60+,60,None,0,2001-01-01,2001-12-31
AFG,True,True,GRC,False,False,REF,f,all,None,None,0,2001-01-01,2001-12-31
AFG,True,True,GRC,False,False,REF,m,0-4,0,4,0,2001-01-01,2001-12-31
AFG,True,True,GRC,False,False,REF,m,5-11,5,11,0,2001-01-01,2001-12-31
AFG,True,True,GRC,False,False,REF,m,12-17,12,17,0,2001-01-01,2001-12-31
AFG,True,True,GRC,False,False,REF,m,18-59,18,59,0,2001-01-01,2001-12-31
AFG,True,True,GRC,False,False,REF,m,60+,60,None,0,2001-01-01,2001-12-31
AFG,True,True,GRC,False,False,REF,m,all,None,None,0,2001-01-01,2001-12-31
AFG,True,True,GRC,False,False,REF,all,all,None,None,154,2001-01-01,2001-12-31
AFG,True,True,HKG,False,False,ASY,f,0-4,0,4,0,2001-01-01,2001-12-31
AFG,True,True,HKG,False,False,ASY,f,5-11,5,11,0,2001-01-01,2001-12-31
AFG,True,True,HKG,False,False,ASY,f,12-17,12,17,0,2001-01-01,2001-12-31
AFG,True,True,HKG,False,False,ASY,f,18-59,18,59,0,2001-01-01,2001-12-31
AFG,True,True,HKG,False,False,ASY,f,60+,60,None,0,2001-01-01,2001-12-31
AFG,True,True,HKG,False,False,ASY,f,all,None,None,0,2001-01-01,2001-12-31
AFG,True,True,HKG,False,False,ASY,m,0-4,0,4,0,2001-01-01,2001-12-31
AFG,True,True,HKG,False,False,ASY,m,5-11,5,11,0,2001-01-01,2001-12-31
AFG,True,True,HKG,False,False,ASY,m,12-17,12,17,0,2001-01-01,2001-12-31
AFG,True,True,HKG,False,False,ASY,m,18-59,18,59,5,2001-01-01,2001-12-31
AFG,True,True,HKG,False,False,ASY,m,60+,60,None,0,2001-01-01,2001-12-31
AFG,True,True,HKG,False,False,ASY,m,all,None,None,5,2001-01-01,2001-12-31
AFG,True,True,HKG,False,False,ASY,all,all,None,None,5,2001-01-01,2001-12-31
AFG,True,True,HUN,False,True,ASY,f,0-4,0,4,0,2001-01-01,2001-12-31
AFG,True,True,HUN,False,True,ASY,f,5-11,5,11,0,2001-01-01,2001-12-31
AFG,True,True,HUN,False,True,ASY,f,12-17,12,17,0,2001-01-01,2001-12-31
AFG,True,True,HUN,False,True,ASY,f,18-59,18,59,0,2001-01-01,2001-12-31
AFG,True,True,HUN,False,True,ASY,f,60+,60,None,0,2001-01-01,2001-12-31
AFG,True,True,HUN,False,True,ASY,f,all,None,None,0,2001-01-01,2001-12-31
AFG,True,True,HUN,False,True,ASY,m,0-4,0,4,0,2001-01-01,2001-12-31
AFG,True,True,HUN,False,True,ASY,m,5-11,5,11,0,2001-01-01,2001-12-31
AFG,True,True,HUN,False,True,ASY,m,12-17,12,17,0,2001-01-01,2001-12-31
AFG,True,True,HUN,False,True,ASY,m,18-59,18,59,0,2001-01-01,2001-12-31
AFG,True,True,HUN,False,True,ASY,m,60+,60,None,0,2001-01-01,2001-12-31
AFG,True,True,HUN,False,True,ASY,m,all,None,None,0,2001-01-01,2001-12-31
AFG,True,True,HUN,False,True,ASY,all,all,None,None,1105,2001-01-01,2001-12-31
AFG,True,True,HUN,False,True,REF,f,0-4,0,4,0,2001-01-01,2001-12-31
AFG,True,True,HUN,False,True,REF,f,5-11,5,11,0,2001-01-01,2001-12-31
AFG,True,True,HUN,False,True,REF,f,12-17,12,17,0,2001-01-01,2001-12-31
AFG,True,True,HUN,False,True,REF,f,18-59,18,59,0,2001-01-01,2001-12-31
AFG,True,True,HUN,False,True,REF,f,60+,60,None,0,2001-01-01,2001-12-31
AFG,True,True,HUN,False,True,REF,f,all,None,None,0,2001-01-01,2001-12-31
AFG,True,True,HUN,False,True,REF,m,0-4,0,4,0,2001-01-01,2001-12-31
AFG,True,True,HUN,False,True,REF,m,5-11,5,11,0,2001-01-01,2001-12-31
AFG,True,True,HUN,False,True,REF,m,12-17,12,17,0,2001-01-01,2001-12-31
AFG,True,True,HUN,False,True,REF,m,18-59,18,59,0,2001-01-01,2001-12-31
AFG,True,True,HUN,False,True,REF,m,60+,60,None,0,2001-01-01,2001-12-31
AFG,True,True,HUN,False,True,REF,m,all,None,None,0,2001-01-01,2001-12-31
AFG,True,True,HUN,False,True,REF,all,all,None,None,581,2001-01-01,2001-12-31
AFG,True,True,IDN,False,False,ASY,f,0-4,0,4,12,2001-01-01,2001-12-31
AFG,True,True,IDN,False,False,ASY,f,5-11,5,11,6,2001-01-01,2001-12-31
AFG,True,True,IDN,False,False,ASY,f,12-17,12,17,5,2001-01-01,2001-12-31
AFG,True,True,IDN,False,False,ASY,f,18-59,18,59,48,2001-01-01,2001-12-31
AFG,True,True,IDN,False,False,ASY,f,60+,60,None,0,2001-01-01,2001-12-31
AFG,True,True,IDN,False,False,ASY,f,all,None,None,71,2001-01-01,2001-12-31
AFG,True,True,IDN,False,False,ASY,m,0-4,0,4,20,2001-01-01,2001-12-31
AFG,True,True,IDN,False,False,ASY,m,5-11,5,11,26,2001-01-01,2001-12-31
AFG,True,True,IDN,False,False,ASY,m,12-17,12,17,25,2001-01-01,2001-12-31
AFG,True,True,IDN,False,False,ASY,m,18-59,18,59,305,2001-01-01,2001-12-31
AFG,True,True,IDN,False,False,ASY,m,60+,60,None,0,2001-01-01,2001-12-31
AFG,True,True,IDN,False,False,ASY,m,all,None,None,376,2001-01-01,2001-12-31
AFG,True,True,IDN,False,False,ASY,all,all,None,None,447,2001-01-01,2001-12-31
AFG,True,True,IDN,False,False,REF,f,0-4,0,4,0,2001-01-01,2001-12-31
AFG,True,True,IDN,False,False,REF,f,5-11,5,11,5,2001-01-01,2001-12-31
AFG,True,True,IDN,False,False,REF,f,12-17,12,17,0,2001-01-01,2001-12-31
AFG,True,True,IDN,False,False,REF,f,18-59,18,59,7,2001-01-01,2001-12-31
AFG,True,True,IDN,False,False,REF,f,60+,60,None,0,2001-01-01,2001-12-31
AFG,True,True,IDN,False,False,REF,f,all,None,None,12,2001-01-01,2001-12-31
AFG,True,True,IDN,False,False,REF,m,0-4,0,4,0,2001-01-01,2001-12-31
AFG,True,True,IDN,False,False,REF,m,5-11,5,11,5,2001-01-01,2001-12-31
AFG,True,True,IDN,False,False,REF,m,12-17,12,17,6,2001-01-01,2001-12-31
AFG,True,True,IDN,False,False,REF,m,18-59,18,59,21,2001-01-01,2001-12-31
AFG,True,True,IDN,False,False,REF,m,60+,60,None,0,2001-01-01,2001-12-31
AFG,True,True,IDN,False,False,REF,m,all,None,None,32,2001-01-01,2001-12-31
AFG,True,True,IDN,False,False,REF,all,all,None,None,44,2001-01-01,2001-12-31
AFG,True,True,IND,False,False,ASY,f,0-4,0,4,0,2001-01-01,2001-12-31
AFG,True,True,IND,False,False,ASY,f,5-11,5,11,0,2001-01-01,2001-12-31
AFG,True,True,IND,False,False,ASY,f,12-17,12,17,0,2001-01-01,2001-12-31
AFG,True,True,IND,False,False,ASY,f,18-59,18,59,0,2001-01-01,2001-12-31
AFG,True,True,IND,False,False,ASY,f,60+,60,None,0,2001-01-01,2001-12-31
AFG,True,True,IND,False,False,ASY,f,all,None,None,0,2001-01-01,2001-12-31
AFG,True,True,IND,False,False,ASY,m,0-4,0,4,0,2001-01-01,2001-12-31
AFG,True,True,IND,False,False,ASY,m,5-11,5,11,0,2001-01-01,2001-12-31
AFG,True,True,IND,False,False,ASY,m,12-17,12,17,0,2001-01-01,2001-12-31
AFG,True,True,IND,False,False,ASY,m,18-59,18,59,0,2001-01-01,2001-12-31
AFG,True,True,IND,False,False,ASY,m,60+,60,None,0,2001-01-01,2001-12-31
AFG,True,True,IND,False,False,ASY,m,all,None,None,0,2001-01-01,2001-12-31
AFG,True,True,IND,False,False,ASY,all,all,None,None,128,2001-01-01,2001-12-31
AFG,True,True,IND,False,False,REF,f,0-4,0,4,185,2001-01-01,2001-12-31
AFG,True,True,IND,False,False,REF,f,5-11,5,11,1198,2001-01-01,2001-12-31
AFG,True,True,IND,False,False,REF,f,12-17,12,17,1027,2001-01-01,2001-12-31
AFG,True,True,IND,False,False,REF,f,18-59,18,59,3469,2001-01-01,2001-12-31
AFG,True,True,IND,False,False,REF,f,60+,60,None,318,2001-01-01,2001-12-31
AFG,True,True,IND,False,False,REF,f,all,None,None,6197,2001-01-01,2001-12-31
AFG,True,True,IND,False,False,REF,m,0-4,0,4,248,2001-01-01,2001-12-31
AFG,True,True,IND,False,False,REF,m,5-11,5,11,1241,2001-01-01,2001-12-31
AFG,True,True,IND,False,False,REF,m,12-17,12,17,1063,2001-01-01,2001-12-31
AFG,True,True,IND,False,False,REF,m,18-59,18,59,2881,2001-01-01,2001-12-31
AFG,True,True,IND,False,False,REF,m,60+,60,None,342,2001-01-01,2001-12-31
AFG,True,True,IND,False,False,REF,m,all,None,None,5775,2001-01-01,2001-12-31
AFG,True,True,IND,False,False,REF,all,all,None,None,11972,2001-01-01,2001-12-31
AFG,True,True,IRL,False,False,REF,f,0-4,0,4,0,2001-01-01,2001-12-31
AFG,True,True,IRL,False,False,REF,f,5-11,5,11,0,2001-01-01,2001-12-31
AFG,True,True,IRL,False,False,REF,f,12-17,12,17,0,2001-01-01,2001-12-31
AFG,True,True,IRL,False,False,REF,f,18-59,18,59,0,2001-01-01,2001-12-31
AFG,True,True,IRL,False,False,REF,f,60+,60,None,0,2001-01-01,2001-12-31
AFG,True,True,IRL,False,False,REF,f,all,None,None,0,2001-01-01,2001-12-31
AFG,True,True,IRL,False,False,REF,m,0-4,0,4,0,2001-01-01,2001-12-31
AFG,True,True,IRL,False,False,REF,m,5-11,5,11,0,2001-01-01,2001-12-31
AFG,True,True,IRL,False,False,REF,m,12-17,12,17,0,2001-01-01,2001-12-31
AFG,True,True,IRL,False,False,REF,m,18-59,18,59,0,2001-01-01,2001-12-31
AFG,True,True,IRL,False,False,REF,m,60+,60,None,0,2001-01-01,2001-12-31
AFG,True,True,IRL,False,False,REF,m,all,None,None,0,2001-01-01,2001-12-31
AFG,True,True,IRL,False,False,REF,all,all,None,None,41,2001-01-01,2001-12-31
AFG,True,True,IRN,False,True,REF,f,0-4,0,4,68918,2001-01-01,2001-12-31
AFG,True,True,IRN,False,True,REF,f,5-11,5,11,127037,2001-01-01,2001-12-31
AFG,True,True,IRN,False,True,REF,f,12-17,12,17,108889,2001-01-01,2001-12-31
AFG,True,True,IRN,False,True,REF,f,18-59,18,59,248624,2001-01-01,2001-12-31
AFG,True,True,IRN,False,True,REF,f,60+,60,None,16065,2001-01-01,2001-12-31
AFG,True,True,IRN,False,True,REF,f,all,None,None,569533,2001-01-01,2001-12-31
AFG,True,True,IRN,False,True,REF,m,0-4,0,4,73877,2001-01-01,2001-12-31
AFG,True,True,IRN,False,True,REF,m,5-11,5,11,145845,2001-01-01,2001-12-31
AFG,True,True,IRN,False,True,REF,m,12-17,12,17,125010,2001-01-01,2001-12-31
AFG,True,True,IRN,False,True,REF,m,18-59,18,59,539272,2001-01-01,2001-12-31
AFG,True,True,IRN,False,True,REF,m,60+,60,None,28463,2001-01-01,2001-12-31
AFG,True,True,IRN,False,True,REF,m,all,None,None,912467,2001-01-01,2001-12-31
AFG,True,True,IRN,False,True,REF,all,all,None,None,1482000,2001-01-01,2001-12-31
AFG,True,True,ITA,False,False,REF,f,0-4,0,4,0,2001-01-01,2001-12-31
AFG,True,True,ITA,False,False,REF,f,5-11,5,11,0,2001-01-01,2001-12-31
AFG,True,True,ITA,False,False,REF,f,12-17,12,17,0,2001-01-01,2001-12-31
AFG,True,True,ITA,False,False,REF,f,18-59,18,59,0,2001-01-01,2001-12-31
AFG,True,True,ITA,False,False,REF,f,60+,60,None,0,2001-01-01,2001-12-31
AFG,True,True,ITA,False,False,REF,f,all,None,None,0,2001-01-01,2001-12-31
AFG,True,True,ITA,False,False,REF,m,0-4,0,4,0,2001-01-01,2001-12-31
AFG,True,True,ITA,False,False,REF,m,5-11,5,11,0,2001-01-01,2001-12-31
AFG,True,True,ITA,False,False,REF,m,12-17,12,17,0,2001-01-01,2001-12-31
AFG,True,True,ITA,False,False,REF,m,18-59,18,59,0,2001-01-01,2001-12-31
AFG,True,True,ITA,False,False,REF,m,60+,60,None,0,2001-01-01,2001-12-31
AFG,True,True,ITA,False,False,REF,m,all,None,None,0,2001-01-01,2001-12-31
AFG,True,True,ITA,False,False,REF,all,all,None,None,149,2001-01-01,2001-12-31
AFG,True,True,JPN,False,False,ASY,f,0-4,0,4,0,2001-01-01,2001-12-31
AFG,True,True,JPN,False,False,ASY,f,5-11,5,11,0,2001-01-01,2001-12-31
AFG,True,True,JPN,False,False,ASY,f,12-17,12,17,0,2001-01-01,2001-12-31
AFG,True,True,JPN,False,False,ASY,f,18-59,18,59,0,2001-01-01,2001-12-31
AFG,True,True,JPN,False,False,ASY,f,60+,60,None,0,2001-01-01,2001-12-31
AFG,True,True,JPN,False,False,ASY,f,all,None,None,5,2001-01-01,2001-12-31
AFG,True,True,JPN,False,False,ASY,m,0-4,0,4,0,2001-01-01,2001-12-31
AFG,True,True,JPN,False,False,ASY,m,5-11,5,11,0,2001-01-01,2001-12-31
AFG,True,True,JPN,False,False,ASY,m,12-17,12,17,0,2001-01-01,2001-12-31
AFG,True,True,JPN,False,False,ASY,m,18-59,18,59,0,2001-01-01,2001-12-31
AFG,True,True,JPN,False,False,ASY,m,60+,60,None,0,2001-01-01,2001-12-31
AFG,True,True,JPN,False,False,ASY,m,all,None,None,66,2001-01-01,2001-12-31
AFG,True,True,JPN,False,False,ASY,all,all,None,None,71,2001-01-01,2001-12-31
AFG,True,True,JPN,False,False,REF,f,0-4,0,4,0,2001-01-01,2001-12-31
AFG,True,True,JPN,False,False,REF,f,5-11,5,11,0,2001-01-01,2001-12-31
AFG,True,True,JPN,False,False,REF,f,12-17,12,17,0,2001-01-01,2001-12-31
AFG,True,True,JPN,False,False,REF,f,18-59,18,59,0,2001-01-01,2001-12-31
AFG,True,True,JPN,False,False,REF,f,60+,60,None,0,2001-01-01,2001-12-31
AFG,True,True,JPN,False,False,REF,f,all,None,None,15,2001-01-01,2001-12-31
AFG,True,True,JPN,False,False,REF,m,0-4,0,4,0,2001-01-01,2001-12-31
AFG,True,True,JPN,False,False,REF,m,5-11,5,11,0,2001-01-01,2001-12-31
AFG,True,True,JPN,False,False,REF,m,12-17,12,17,0,2001-01-01,2001-12-31
AFG,True,True,JPN,False,False,REF,m,18-59,18,59,0,2001-01-01,2001-12-31
AFG,True,True,JPN,False,False,REF,m,60+,60,None,0,2001-01-01,2001-12-31
AFG,True,True,JPN,False,False,REF,m,all,None,None,43,2001-01-01,2001-12-31
AFG,True,True,JPN,False,False,REF,all,all,None,None,58,2001-01-01,2001-12-31
AFG,True,True,KAZ,False,False,ASY,f,0-4,0,4,0,2001-01-01,2001-12-31
AFG,True,True,KAZ,False,False,ASY,f,5-11,5,11,0,2001-01-01,2001-12-31
AFG,True,True,KAZ,False,False,ASY,f,12-17,12,17,0,2001-01-01,2001-12-31
AFG,True,True,KAZ,False,False,ASY,f,18-59,18,59,0,2001-01-01,2001-12-31
AFG,True,True,KAZ,False,False,ASY,f,60+,60,None,0,2001-01-01,2001-12-31
AFG,True,True,KAZ,False,False,ASY,f,all,None,None,0,2001-01-01,2001-12-31
AFG,True,True,KAZ,False,False,ASY,m,0-4,0,4,0,2001-01-01,2001-12-31
AFG,True,True,KAZ,False,False,ASY,m,5-11,5,11,0,2001-01-01,2001-12-31
AFG,True,True,KAZ,False,False,ASY,m,12-17,12,17,0,2001-01-01,2001-12-31
AFG,True,True,KAZ,False,False,ASY,m,18-59,18,59,0,2001-01-01,2001-12-31
AFG,True,True,KAZ,False,False,ASY,m,60+,60,None,0,2001-01-01,2001-12-31
AFG,True,True,KAZ,False,False,ASY,m,all,None,None,0,2001-01-01,2001-12-31
AFG,True,True,KAZ,False,False,ASY,all,all,None,None,10,2001-01-01,2001-12-31
AFG,True,True,KAZ,False,False,REF,f,0-4,0,4,0,2001-01-01,2001-12-31
AFG,True,True,KAZ,False,False,REF,f,5-11,5,11,0,2001-01-01,2001-12-31
AFG,True,True,KAZ,False,False,REF,f,12-17,12,17,0,2001-01-01,2001-12-31
AFG,True,True,KAZ,False,False,REF,f,18-59,18,59,0,2001-01-01,2001-12-31
AFG,True,True,KAZ,False,False,REF,f,60+,60,None,0,2001-01-01,2001-12-31
AFG,True,True,KAZ,False,False,REF,f,all,None,None,0,2001-01-01,2001-12-31
AFG,True,True,KAZ,False,False,REF,m,0-4,0,4,0,2001-01-01,2001-12-31
AFG,True,True,KAZ,False,False,REF,m,5-11,5,11,0,2001-01-01,2001-12-31
AFG,True,True,KAZ,False,False,REF,m,12-17,12,17,0,2001-01-01,2001-12-31
AFG,True,True,KAZ,False,False,REF,m,18-59,18,59,0,2001-01-01,2001-12-31
AFG,True,True,KAZ,False,False,REF,m,60+,60,None,0,2001-01-01,2001-12-31
AFG,True,True,KAZ,False,False,REF,m,all,None,None,0,2001-01-01,2001-12-31
AFG,True,True,KAZ,False,False,REF,all,all,None,None,2353,2001-01-01,2001-12-31
AFG,True,True,KGZ,False,False,ASY,f,0-4,0,4,0,2001-01-01,2001-12-31
AFG,True,True,KGZ,False,False,ASY,f,5-11,5,11,0,2001-01-01,2001-12-31
AFG,True,True,KGZ,False,False,ASY,f,12-17,12,17,0,2001-01-01,2001-12-31
AFG,True,True,KGZ,False,False,ASY,f,18-59,18,59,0,2001-01-01,2001-12-31
AFG,True,True,KGZ,False,False,ASY,f,60+,60,None,0,2001-01-01,2001-12-31
AFG,True,True,KGZ,False,False,ASY,f,all,None,None,0,2001-01-01,2001-12-31
AFG,True,True,KGZ,False,False,ASY,m,0-4,0,4,0,2001-01-01,2001-12-31
AFG,True,True,KGZ,False,False,ASY,m,5-11,5,11,0,2001-01-01,2001-12-31
AFG,True,True,KGZ,False,False,ASY,m,12-17,12,17,0,2001-01-01,2001-12-31
AFG,True,True,KGZ,False,False,ASY,m,18-59,18,59,0,2001-01-01,2001-12-31
AFG,True,True,KGZ,False,False,ASY,m,60+,60,None,0,2001-01-01,2001-12-31
AFG,True,True,KGZ,False,False,ASY,m,all,None,None,0,2001-01-01,2001-12-31
AFG,True,True,KGZ,False,False,ASY,all,all,None,None,98,2001-01-01,2001-12-31
AFG,True,True,KGZ,False,False,REF,f,0-4,0,4,64,2001-01-01,2001-12-31
AFG,True,True,KGZ,False,False,REF,f,5-11,5,11,68,2001-01-01,2001-12-31
AFG,True,True,KGZ,False,False,REF,f,12-17,12,17,59,2001-01-01,2001-12-31
AFG,True,True,KGZ,False,False,REF,f,18-59,18,59,257,2001-01-01,2001-12-31
AFG,True,True,KGZ,False,False,REF,f,60+,60,None,19,2001-01-01,2001-12-31
AFG,True,True,KGZ,False,False,REF,f,all,None,None,467,2001-01-01,2001-12-31
AFG,True,True,KGZ,False,False,REF,m,0-4,0,4,59,2001-01-01,2001-12-31
AFG,True,True,KGZ,False,False,REF,m,5-11,5,11,53,2001-01-01,2001-12-31
AFG,True,True,KGZ,False,False,REF,m,12-17,12,17,46,2001-01-01,2001-12-31
AFG,True,True,KGZ,False,False,REF,m,18-59,18,59,285,2001-01-01,2001-12-31
AFG,True,True,KGZ,False,False,REF,m,60+,60,None,12,2001-01-01,2001-12-31
