location_code,has_hrp,in_gho,provider_admin1_name,provider_admin2_name,admin1_code,admin1_name,admin2_code,admin2_name,admin_level,operation,assessment_type,population,reporting_round,reference_period_start,reference_period_end
AFG,True,True,Bamyan,Sayghan,AF10,Bamyan,AF1003,Sayghan,2,Returns and displacement in Afghanistan,BA,2137,7,2018-12-31,2018-12-31
AFG,True,True,Bamyan,Sayghan,AF10,Bamyan,AF1003,Sayghan,2,Returns and displacement in Afghanistan,BA,2137,8,2019-06-30,2019-06-30
AFG,True,True,Bamyan,Sayghan,AF10,Bamyan,AF1003,Sayghan,2,Returns and displacement in Afghanistan,BA,2137,9,2019-12-31,2019-12-31
AFG,True,True,Bamyan,Sayghan,AF10,Bamyan,AF1003,Sayghan,2,Returns and displacement in Afghanistan,BA,1609,10,2020-06-30,2020-06-30
AFG,True,True,Bamyan,Sayghan,AF10,Bamyan,AF1003,Sayghan,2,Returns and displacement in Afghanistan,BA,138,11,2020-12-31,2020-12-31
AFG,True,True,Bamyan,Sayghan,AF10,Bamyan,AF1003,Sayghan,2,Returns and displacement in Afghanistan,BA,173,12,2021-03-30,2021-03-30
AFG,True,True,Bamyan,Sayghan,AF10,Bamyan,AF1003,Sayghan,2,Returns and displacement in Afghanistan,BA,204,13,2021-06-30,2021-06-30
AFG,True,True,Bamyan,Sayghan,AF10,Bamyan,AF1003,Sayghan,2,Returns and displacement in Afghanistan,BA,362,14,2021-12-31,2021-12-31
AFG,True,True,Bamyan,Sayghan,AF10,Bamyan,AF1003,Sayghan,2,Returns and displacement in Afghanistan,BA,469,15,2022-04-30,2022-04-30
AFG,True,True,Bamyan,Sayghan,AF10,Bamyan,AF1003,Sayghan,2,Returns and displacement in Afghanistan,BA,462,16,2022-12-31,2022-12-31
AFG,True,True,Bamyan,Kahmard,AF10,Bamyan,AF1004,Kahmard,2,Returns and displacement in Afghanistan,BA,13483,6,2018-09-30,2018-09-30
AFG,True,True,Bamyan,Kahmard,AF10,Bamyan,AF1004,Kahmard,2,Returns and displacement in Afghanistan,BA,13483,7,2018-12-31,2018-12-31
AFG,True,True,Bamyan,Kahmard,AF10,Bamyan,AF1004,Kahmard,2,Returns and displacement in Afghanistan,BA,13483,8,2019-06-30,2019-06-30
AFG,True,True,Bamyan,Kahmard,AF10,Bamyan,AF1004,Kahmard,2,Returns and displacement in Afghanistan,BA,13483,9,2019-12-31,2019-12-31
AFG,True,True,Bamyan,Kahmard,AF10,Bamyan,AF1004,Kahmard,2,Returns and displacement in Afghanistan,BA,16188,10,2020-06-30,2020-06-30
AFG,True,True,Bamyan,Kahmard,AF10,Bamyan,AF1004,Kahmard,2,Returns and displacement in Afghanistan,BA,10285,11,2020-12-31,2020-12-31
AFG,True,True,Bamyan,Kahmard,AF10,Bamyan,AF1004,Kahmard,2,Returns and displacement in Afghanistan,BA,10358,12,2021-03-30,2021-03-30
AFG,True,True,Bamyan,Kahmard,AF10,Bamyan,AF1004,Kahmard,2,Returns and displacement in Afghanistan,BA,10732,13,2021-06-30,2021-06-30
AFG,True,True,Bamyan,Kahmard,AF10,Bamyan,AF1004,Kahmard,2,Returns and displacement in Afghanistan,BA,11355,14,2021-12-31,2021-12-31
AFG,True,True,Bamyan,Kahmard,AF10,Bamyan,AF1004,Kahmard,2,Returns and displacement in Afghanistan,BA,12719,15,2022-04-30,2022-04-30
AFG,True,True,Bamyan,Kahmard,AF10,Bamyan,AF1004,Kahmard,2,Returns and displacement in Afghanistan,BA,4808,16,2022-12-31,2022-12-31
AFG,True,True,Bamyan,Yakawlang,AF10,Bamyan,AF1005,Yakawlang,2,Returns and displacement in Afghanistan,BA,1088,6,2018-09-30,2018-09-30
AFG,True,True,Bamyan,Yakawlang,AF10,Bamyan,AF1005,Yakawlang,2,Returns and displacement in Afghanistan,BA,1088,7,2018-12-31,2018-12-31
AFG,True,True,Bamyan,Yakawlang,AF10,Bamyan,AF1005,Yakawlang,2,Returns and displacement in Afghanistan,BA,1088,8,2019-06-30,2019-06-30
AFG,True,True,Bamyan,Yakawlang,AF10,Bamyan,AF1005,Yakawlang,2,Returns and displacement in Afghanistan,BA,1088,9,2019-12-31,2019-12-31
AFG,True,True,Bamyan,Yakawlang,AF10,Bamyan,AF1005,Yakawlang,2,Returns and displacement in Afghanistan,BA,1344,10,2020-06-30,2020-06-30
AFG,True,True,Bamyan,Yakawlang,AF10,Bamyan,AF1005,Yakawlang,2,Returns and displacement in Afghanistan,BA,1009,11,2020-12-31,2020-12-31
AFG,True,True,Bamyan,Yakawlang,AF10,Bamyan,AF1005,Yakawlang,2,Returns and displacement in Afghanistan,BA,1169,12,2021-03-30,2021-03-30
AFG,True,True,Bamyan,Yakawlang,AF10,Bamyan,AF1005,Yakawlang,2,Returns and displacement in Afghanistan,BA,1335,13,2021-06-30,2021-06-30
AFG,True,True,Bamyan,Yakawlang,AF10,Bamyan,AF1005,Yakawlang,2,Returns and displacement in Afghanistan,BA,1378,14,2021-12-31,2021-12-31
AFG,True,True,Bamyan,Yakawlang,AF10,Bamyan,AF1005,Yakawlang,2,Returns and displacement in Afghanistan,BA,1865,15,2022-04-30,2022-04-30
AFG,True,True,Bamyan,Yakawlang,AF10,Bamyan,AF1005,Yakawlang,2,Returns and displacement in Afghanistan,BA,1967,16,2022-12-31,2022-12-31
AFG,True,True,Bamyan,Panjab,AF10,Bamyan,AF1006,Panjab,2,Returns and displacement in Afghanistan,BA,1480,6,2018-09-30,2018-09-30
AFG,True,True,Bamyan,Panjab,AF10,Bamyan,AF1006,Panjab,2,Returns and displacement in Afghanistan,BA,1480,7,2018-12-31,2018-12-31
AFG,True,True,Bamyan,Panjab,AF10,Bamyan,AF1006,Panjab,2,Returns and displacement in Afghanistan,BA,1480,8,2019-06-30,2019-06-30
AFG,True,True,Bamyan,Panjab,AF10,Bamyan,AF1006,Panjab,2,Returns and displacement in Afghanistan,BA,1480,9,2019-12-31,2019-12-31
AFG,True,True,Bamyan,Panjab,AF10,Bamyan,AF1006,Panjab,2,Returns and displacement in Afghanistan,BA,3059,10,2020-06-30,2020-06-30
AFG,True,True,Bamyan,Panjab,AF10,Bamyan,AF1006,Panjab,2,Returns and displacement in Afghanistan,BA,961,11,2020-12-31,2020-12-31
AFG,True,True,Bamyan,Panjab,AF10,Bamyan,AF1006,Panjab,2,Returns and displacement in Afghanistan,BA,942,12,2021-03-30,2021-03-30
AFG,True,True,Bamyan,Panjab,AF10,Bamyan,AF1006,Panjab,2,Returns and displacement in Afghanistan,BA,1229,13,2021-06-30,2021-06-30
AFG,True,True,Bamyan,Panjab,AF10,Bamyan,AF1006,Panjab,2,Returns and displacement in Afghanistan,BA,1470,14,2021-12-31,2021-12-31
AFG,True,True,Bamyan,Panjab,AF10,Bamyan,AF1006,Panjab,2,Returns and displacement in Afghanistan,BA,1259,15,2022-04-30,2022-04-30
AFG,True,True,Bamyan,Panjab,AF10,Bamyan,AF1006,Panjab,2,Returns and displacement in Afghanistan,BA,1072,16,2022-12-31,2022-12-31
AFG,True,True,Bamyan,Waras,AF10,Bamyan,AF1007,Waras,2,Returns and displacement in Afghanistan,BA,373,6,2018-09-30,2018-09-30
AFG,True,True,Bamyan,Waras,AF10,Bamyan,AF1007,Waras,2,Returns and displacement in Afghanistan,BA,373,7,2018-12-31,2018-12-31
AFG,True,True,Bamyan,Waras,AF10,Bamyan,AF1007,Waras,2,Returns and displacement in Afghanistan,BA,373,8,2019-06-30,2019-06-30
AFG,True,True,Bamyan,Waras,AF10,Bamyan,AF1007,Waras,2,Returns and displacement in Afghanistan,BA,373,9,2019-12-31,2019-12-31
AFG,True,True,Bamyan,Waras,AF10,Bamyan,AF1007,Waras,2,Returns and displacement in Afghanistan,BA,821,10,2020-06-30,2020-06-30
AFG,True,True,Bamyan,Waras,AF10,Bamyan,AF1007,Waras,2,Returns and displacement in Afghanistan,BA,760,11,2020-12-31,2020-12-31
AFG,True,True,Bamyan,Waras,AF10,Bamyan,AF1007,Waras,2,Returns and displacement in Afghanistan,BA,620,12,2021-03-30,2021-03-30
AFG,True,True,Bamyan,Waras,AF10,Bamyan,AF1007,Waras,2,Returns and displacement in Afghanistan,BA,684,13,2021-06-30,2021-06-30
AFG,True,True,Bamyan,Waras,AF10,Bamyan,AF1007,Waras,2,Returns and displacement in Afghanistan,BA,894,14,2021-12-31,2021-12-31
AFG,True,True,Bamyan,Waras,AF10,Bamyan,AF1007,Waras,2,Returns and displacement in Afghanistan,BA,777,15,2022-04-30,2022-04-30
AFG,True,True,Bamyan,Waras,AF10,Bamyan,AF1007,Waras,2,Returns and displacement in Afghanistan,BA,1289,16,2022-12-31,2022-12-31
AFG,True,True,Ghazni,,AF11,Ghazni,,,1,Returns and displacement in Afghanistan,BA,158711,7,2018-12-31,2018-12-31
AFG,True,True,Ghazni,,AF11,Ghazni,,,1,Returns and displacement in Afghanistan,BA,153504,8,2019-06-30,2019-06-30
AFG,True,True,Ghazni,,AF11,Ghazni,,,1,Returns and displacement in Afghanistan,BA,153504,9,2019-12-31,2019-12-31
AFG,True,True,Ghazni,,AF11,Ghazni,,,1,Returns and displacement in Afghanistan,BA,163240,10,2020-06-30,2020-06-30
AFG,True,True,Ghazni,,AF11,Ghazni,,,1,Returns and displacement in Afghanistan,BA,179538,11,2020-12-31,2020-12-31
AFG,True,True,Ghazni,,AF11,Ghazni,,,1,Returns and displacement in Afghanistan,BA,188504,12,2021-03-30,2021-03-30
AFG,True,True,Ghazni,,AF11,Ghazni,,,1,Returns and displacement in Afghanistan,BA,183010,13,2021-06-30,2021-06-30
AFG,True,True,Ghazni,,AF11,Ghazni,,,1,Returns and displacement in Afghanistan,BA,208326,14,2021-12-31,2021-12-31
AFG,True,True,Ghazni,,AF11,Ghazni,,,1,Returns and displacement in Afghanistan,BA,176240,15,2022-04-30,2022-04-30
AFG,True,True,Ghazni,,AF11,Ghazni,,,1,Returns and displacement in Afghanistan,BA,166799,16,2022-12-31,2022-12-31
AFG,True,True,Ghazni,Ghazni,AF11,Ghazni,AF1101,Ghazni,2,Returns and displacement in Afghanistan,BA,114148,7,2018-12-31,2018-12-31
AFG,True,True,Ghazni,Ghazni,AF11,Ghazni,AF1101,Ghazni,2,Returns and displacement in Afghanistan,BA,117269,8,2019-06-30,2019-06-30
AFG,True,True,Ghazni,Ghazni,AF11,Ghazni,AF1101,Ghazni,2,Returns and displacement in Afghanistan,BA,117269,9,2019-12-31,2019-12-31
AFG,True,True,Ghazni,Ghazni,AF11,Ghazni,AF1101,Ghazni,2,Returns and displacement in Afghanistan,BA,124107,10,2020-06-30,2020-06-30
AFG,True,True,Ghazni,Ghazni,AF11,Ghazni,AF1101,Ghazni,2,Returns and displacement in Afghanistan,BA,135970,11,2020-12-31,2020-12-31
AFG,True,True,Ghazni,Ghazni,AF11,Ghazni,AF1101,Ghazni,2,Returns and displacement in Afghanistan,BA,142280,12,2021-03-30,2021-03-30
AFG,True,True,Ghazni,Ghazni,AF11,Ghazni,AF1101,Ghazni,2,Returns and displacement in Afghanistan,BA,135341,13,2021-06-30,2021-06-30
AFG,True,True,Ghazni,Ghazni,AF11,Ghazni,AF1101,Ghazni,2,Returns and displacement in Afghanistan,BA,151745,14,2021-12-31,2021-12-31
AFG,True,True,Ghazni,Ghazni,AF11,Ghazni,AF1101,Ghazni,2,Returns and displacement in Afghanistan,BA,113976,15,2022-04-30,2022-04-30
AFG,True,True,Ghazni,Ghazni,AF11,Ghazni,AF1101,Ghazni,2,Returns and displacement in Afghanistan,BA,93595,16,2022-12-31,2022-12-31
AFG,True,True,Ghazni,Wal-e-Muhammad-e-Shahid,AF11,Ghazni,AF1102,Wal-e-Muhammad-e-Shahid,2,Returns and displacement in Afghanistan,BA,379,7,2018-12-31,2018-12-31
AFG,True,True,Ghazni,Wal-e-Muhammad-e-Shahid,AF11,Ghazni,AF1102,Wal-e-Muhammad-e-Shahid,2,Returns and displacement in Afghanistan,BA,403,8,2019-06-30,2019-06-30
AFG,True,True,Ghazni,Wal-e-Muhammad-e-Shahid,AF11,Ghazni,AF1102,Wal-e-Muhammad-e-Shahid,2,Returns and displacement in Afghanistan,BA,403,9,2019-12-31,2019-12-31
AFG,True,True,Ghazni,Wal-e-Muhammad-e-Shahid,AF11,Ghazni,AF1102,Wal-e-Muhammad-e-Shahid,2,Returns and displacement in Afghanistan,BA,482,10,2020-06-30,2020-06-30
AFG,True,True,Ghazni,Wal-e-Muhammad-e-Shahid,AF11,Ghazni,AF1102,Wal-e-Muhammad-e-Shahid,2,Returns and displacement in Afghanistan,BA,538,11,2020-12-31,2020-12-31
AFG,True,True,Ghazni,Wal-e-Muhammad-e-Shahid,AF11,Ghazni,AF1102,Wal-e-Muhammad-e-Shahid,2,Returns and displacement in Afghanistan,BA,832,12,2021-03-30,2021-03-30
AFG,True,True,Ghazni,Wal-e-Muhammad-e-Shahid,AF11,Ghazni,AF1102,Wal-e-Muhammad-e-Shahid,2,Returns and displacement in Afghanistan,BA,867,13,2021-06-30,2021-06-30
AFG,True,True,Ghazni,Wal-e-Muhammad-e-Shahid,AF11,Ghazni,AF1102,Wal-e-Muhammad-e-Shahid,2,Returns and displacement in Afghanistan,BA,1373,14,2021-12-31,2021-12-31
AFG,True,True,Ghazni,Wal-e-Muhammad-e-Shahid,AF11,Ghazni,AF1102,Wal-e-Muhammad-e-Shahid,2,Returns and displacement in Afghanistan,BA,1729,15,2022-04-30,2022-04-30
AFG,True,True,Ghazni,Wal-e-Muhammad-e-Shahid,AF11,Ghazni,AF1102,Wal-e-Muhammad-e-Shahid,2,Returns and displacement in Afghanistan,BA,2159,16,2022-12-31,2022-12-31
AFG,True,True,Ghazni,Khwaja Umari,AF11,Ghazni,AF1103,Khwaja Umari,2,Returns and displacement in Afghanistan,BA,523,7,2018-12-31,2018-12-31
AFG,True,True,Ghazni,Khwaja Umari,AF11,Ghazni,AF1103,Khwaja Umari,2,Returns and displacement in Afghanistan,BA,884,8,2019-06-30,2019-06-30
AFG,True,True,Ghazni,Khwaja Umari,AF11,Ghazni,AF1103,Khwaja Umari,2,Returns and displacement in Afghanistan,BA,884,9,2019-12-31,2019-12-31
AFG,True,True,Ghazni,Khwaja Umari,AF11,Ghazni,AF1103,Khwaja Umari,2,Returns and displacement in Afghanistan,BA,1005,10,2020-06-30,2020-06-30
AFG,True,True,Ghazni,Khwaja Umari,AF11,Ghazni,AF1103,Khwaja Umari,2,Returns and displacement in Afghanistan,BA,849,11,2020-12-31,2020-12-31
AFG,True,True,Ghazni,Khwaja Umari,AF11,Ghazni,AF1103,Khwaja Umari,2,Returns and displacement in Afghanistan,BA,891,12,2021-03-30,2021-03-30
AFG,True,True,Ghazni,Khwaja Umari,AF11,Ghazni,AF1103,Khwaja Umari,2,Returns and displacement in Afghanistan,BA,961,13,2021-06-30,2021-06-30
AFG,True,True,Ghazni,Khwaja Umari,AF11,Ghazni,AF1103,Khwaja Umari,2,Returns and displacement in Afghanistan,BA,1899,14,2021-12-31,2021-12-31
AFG,True,True,Ghazni,Khwaja Umari,AF11,Ghazni,AF1103,Khwaja Umari,2,Returns and displacement in Afghanistan,BA,1752,15,2022-04-30,2022-04-30
AFG,True,True,Ghazni,Khwaja Umari,AF11,Ghazni,AF1103,Khwaja Umari,2,Returns and displacement in Afghanistan,BA,2901,16,2022-12-31,2022-12-31
AFG,True,True,Ghazni,Waghaz,AF11,Ghazni,AF1104,Waghaz,2,Returns and displacement in Afghanistan,BA,441,7,2018-12-31,2018-12-31
AFG,True,True,Ghazni,Waghaz,AF11,Ghazni,AF1104,Waghaz,2,Returns and displacement in Afghanistan,BA,1176,8,2019-06-30,2019-06-30
AFG,True,True,Ghazni,Waghaz,AF11,Ghazni,AF1104,Waghaz,2,Returns and displacement in Afghanistan,BA,1176,9,2019-12-31,2019-12-31
AFG,True,True,Ghazni,Waghaz,AF11,Ghazni,AF1104,Waghaz,2,Returns and displacement in Afghanistan,BA,1176,10,2020-06-30,2020-06-30
AFG,True,True,Ghazni,Waghaz,AF11,Ghazni,AF1104,Waghaz,2,Returns and displacement in Afghanistan,BA,1456,11,2020-12-31,2020-12-31
AFG,True,True,Ghazni,Waghaz,AF11,Ghazni,AF1104,Waghaz,2,Returns and displacement in Afghanistan,BA,1470,12,2021-03-30,2021-03-30
AFG,True,True,Ghazni,Waghaz,AF11,Ghazni,AF1104,Waghaz,2,Returns and displacement in Afghanistan,BA,1694,13,2021-06-30,2021-06-30
AFG,True,True,Ghazni,Waghaz,AF11,Ghazni,AF1104,Waghaz,2,Returns and displacement in Afghanistan,BA,2224,14,2021-12-31,2021-12-31
AFG,True,True,Ghazni,Waghaz,AF11,Ghazni,AF1104,Waghaz,2,Returns and displacement in Afghanistan,BA,2675,15,2022-04-30,2022-04-30
AFG,True,True,Ghazni,Waghaz,AF11,Ghazni,AF1104,Waghaz,2,Returns and displacement in Afghanistan,BA,3109,16,2022-12-31,2022-12-31
AFG,True,True,Ghazni,Deh Yak,AF11,Ghazni,AF1105,Deh Yak,2,Returns and displacement in Afghanistan,BA,2271,7,2018-12-31,2018-12-31
AFG,True,True,Ghazni,Deh Yak,AF11,Ghazni,AF1105,Deh Yak,2,Returns and displacement in Afghanistan,BA,2796,8,2019-06-30,2019-06-30
AFG,True,True,Ghazni,Deh Yak,AF11,Ghazni,AF1105,Deh Yak,2,Returns and displacement in Afghanistan,BA,2796,9,2019-12-31,2019-12-31
AFG,True,True,Ghazni,Deh Yak,AF11,Ghazni,AF1105,Deh Yak,2,Returns and displacement in Afghanistan,BA,3543,10,2020-06-30,2020-06-30
AFG,True,True,Ghazni,Deh Yak,AF11,Ghazni,AF1105,Deh Yak,2,Returns and displacement in Afghanistan,BA,4922,11,2020-12-31,2020-12-31
AFG,True,True,Ghazni,Deh Yak,AF11,Ghazni,AF1105,Deh Yak,2,Returns and displacement in Afghanistan,BA,5574,12,2021-03-30,2021-03-30
AFG,True,True,Ghazni,Deh Yak,AF11,Ghazni,AF1105,Deh Yak,2,Returns and displacement in Afghanistan,BA,5310,13,2021-06-30,2021-06-30
AFG,True,True,Ghazni,Deh Yak,AF11,Ghazni,AF1105,Deh Yak,2,Returns and displacement in Afghanistan,BA,5912,14,2021-12-31,2021-12-31
AFG,True,True,Ghazni,Deh Yak,AF11,Ghazni,AF1105,Deh Yak,2,Returns and displacement in Afghanistan,BA,6717,15,2022-04-30,2022-04-30
AFG,True,True,Ghazni,Deh Yak,AF11,Ghazni,AF1105,Deh Yak,2,Returns and displacement in Afghanistan,BA,7799,16,2022-12-31,2022-12-31
AFG,True,True,Ghazni,Jaghatu,AF11,Ghazni,AF1106,Jaghatu,2,Returns and displacement in Afghanistan,BA,1001,7,2018-12-31,2018-12-31
AFG,True,True,Ghazni,Jaghatu,AF11,Ghazni,AF1106,Jaghatu,2,Returns and displacement in Afghanistan,BA,1407,8,2019-06-30,2019-06-30
AFG,True,True,Ghazni,Jaghatu,AF11,Ghazni,AF1106,Jaghatu,2,Returns and displacement in Afghanistan,BA,1407,9,2019-12-31,2019-12-31
AFG,True,True,Ghazni,Jaghatu,AF11,Ghazni,AF1106,Jaghatu,2,Returns and displacement in Afghanistan,BA,1678,10,2020-06-30,2020-06-30
AFG,True,True,Ghazni,Jaghatu,AF11,Ghazni,AF1106,Jaghatu,2,Returns and displacement in Afghanistan,BA,1818,11,2020-12-31,2020-12-31
AFG,True,True,Ghazni,Jaghatu,AF11,Ghazni,AF1106,Jaghatu,2,Returns and displacement in Afghanistan,BA,1852,12,2021-03-30,2021-03-30
AFG,True,True,Ghazni,Jaghatu,AF11,Ghazni,AF1106,Jaghatu,2,Returns and displacement in Afghanistan,BA,1964,13,2021-06-30,2021-06-30
AFG,True,True,Ghazni,Jaghatu,AF11,Ghazni,AF1106,Jaghatu,2,Returns and displacement in Afghanistan,BA,2230,14,2021-12-31,2021-12-31
AFG,True,True,Ghazni,Jaghatu,AF11,Ghazni,AF1106,Jaghatu,2,Returns and displacement in Afghanistan,BA,2245,15,2022-04-30,2022-04-30
AFG,True,True,Ghazni,Jaghatu,AF11,Ghazni,AF1106,Jaghatu,2,Returns and displacement in Afghanistan,BA,2665,16,2022-12-31,2022-12-31
AFG,True,True,Ghazni,Andar,AF11,Ghazni,AF1107,Andar,2,Returns and displacement in Afghanistan,BA,2798,7,2018-12-31,2018-12-31
AFG,True,True,Ghazni,Andar,AF11,Ghazni,AF1107,Andar,2,Returns and displacement in Afghanistan,BA,5231,8,2019-06-30,2019-06-30
AFG,True,True,Ghazni,Andar,AF11,Ghazni,AF1107,Andar,2,Returns and displacement in Afghanistan,BA,5231,9,2019-12-31,2019-12-31
AFG,True,True,Ghazni,Andar,AF11,Ghazni,AF1107,Andar,2,Returns and displacement in Afghanistan,BA,5742,10,2020-06-30,2020-06-30
AFG,True,True,Ghazni,Andar,AF11,Ghazni,AF1107,Andar,2,Returns and displacement in Afghanistan,BA,5995,11,2020-12-31,2020-12-31
AFG,True,True,Ghazni,Andar,AF11,Ghazni,AF1107,Andar,2,Returns and displacement in Afghanistan,BA,6196,12,2021-03-30,2021-03-30
AFG,True,True,Ghazni,Andar,AF11,Ghazni,AF1107,Andar,2,Returns and displacement in Afghanistan,BA,5787,13,2021-06-30,2021-06-30
AFG,True,True,Ghazni,Andar,AF11,Ghazni,AF1107,Andar,2,Returns and displacement in Afghanistan,BA,6708,14,2021-12-31,2021-12-31
AFG,True,True,Ghazni,Andar,AF11,Ghazni,AF1107,Andar,2,Returns and displacement in Afghanistan,BA,6813,15,2022-04-30,2022-04-30
AFG,True,True,Ghazni,Andar,AF11,Ghazni,AF1107,Andar,2,Returns and displacement in Afghanistan,BA,7782,16,2022-12-31,2022-12-31
AFG,True,True,Ghazni,Zanakhan,AF11,Ghazni,AF1108,Zanakhan,2,Returns and displacement in Afghanistan,BA,702,7,2018-12-31,2018-12-31
AFG,True,True,Ghazni,Zanakhan,AF11,Ghazni,AF1108,Zanakhan,2,Returns and displacement in Afghanistan,BA,555,8,2019-06-30,2019-06-30
AFG,True,True,Ghazni,Zanakhan,AF11,Ghazni,AF1108,Zanakhan,2,Returns and displacement in Afghanistan,BA,555,9,2019-12-31,2019-12-31
AFG,True,True,Ghazni,Zanakhan,AF11,Ghazni,AF1108,Zanakhan,2,Returns and displacement in Afghanistan,BA,555,10,2020-06-30,2020-06-30
AFG,True,True,Ghazni,Zanakhan,AF11,Ghazni,AF1108,Zanakhan,2,Returns and displacement in Afghanistan,BA,667,11,2020-12-31,2020-12-31
AFG,True,True,Ghazni,Zanakhan,AF11,Ghazni,AF1108,Zanakhan,2,Returns and displacement in Afghanistan,BA,691,12,2021-03-30,2021-03-30
AFG,True,True,Ghazni,Zanakhan,AF11,Ghazni,AF1108,Zanakhan,2,Returns and displacement in Afghanistan,BA,716,13,2021-06-30,2021-06-30
AFG,True,True,Ghazni,Zanakhan,AF11,Ghazni,AF1108,Zanakhan,2,Returns and displacement in Afghanistan,BA,1010,14,2021-12-31,2021-12-31
AFG,True,True,Ghazni,Zanakhan,AF11,Ghazni,AF1108,Zanakhan,2,Returns and displacement in Afghanistan,BA,1213,15,2022-04-30,2022-04-30
AFG,True,True,Ghazni,Zanakhan,AF11,Ghazni,AF1108,Zanakhan,2,Returns and displacement in Afghanistan,BA,1567,16,2022-12-31,2022-12-31
AFG,True,True,Ghazni,Rashidan,AF11,Ghazni,AF1109,Rashidan,2,Returns and displacement in Afghanistan,BA,98,8,2019-06-30,2019-06-30
AFG,True,True,Ghazni,Rashidan,AF11,Ghazni,AF1109,Rashidan,2,Returns and displacement in Afghanistan,BA,98,9,2019-12-31,2019-12-31
AFG,True,True,Ghazni,Rashidan,AF11,Ghazni,AF1109,Rashidan,2,Returns and displacement in Afghanistan,BA,98,10,2020-06-30,2020-06-30
AFG,True,True,Ghazni,Rashidan,AF11,Ghazni,AF1109,Rashidan,2,Returns and displacement in Afghanistan,BA,140,11,2020-12-31,2020-12-31
AFG,True,True,Ghazni,Rashidan,AF11,Ghazni,AF1109,Rashidan,2,Returns and displacement in Afghanistan,BA,147,12,2021-03-30,2021-03-30
AFG,True,True,Ghazni,Rashidan,AF11,Ghazni,AF1109,Rashidan,2,Returns and displacement in Afghanistan,BA,161,13,2021-06-30,2021-06-30
AFG,True,True,Ghazni,Rashidan,AF11,Ghazni,AF1109,Rashidan,2,Returns and displacement in Afghanistan,BA,266,14,2021-12-31,2021-12-31
AFG,True,True,Ghazni,Rashidan,AF11,Ghazni,AF1109,Rashidan,2,Returns and displacement in Afghanistan,BA,574,15,2022-04-30,2022-04-30
AFG,True,True,Ghazni,Rashidan,AF11,Ghazni,AF1109,Rashidan,2,Returns and displacement in Afghanistan,BA,959,16,2022-12-31,2022-12-31
AFG,True,True,Ghazni,Nawur,AF11,Ghazni,AF1110,Nawur,2,Returns and displacement in Afghanistan,BA,12203,7,2018-12-31,2018-12-31
AFG,True,True,Ghazni,Nawur,AF11,Ghazni,AF1110,Nawur,2,Returns and displacement in Afghanistan,BA,1197,8,2019-06-30,2019-06-30
AFG,True,True,Ghazni,Nawur,AF11,Ghazni,AF1110,Nawur,2,Returns and displacement in Afghanistan,BA,1197,9,2019-12-31,2019-12-31
AFG,True,True,Ghazni,Nawur,AF11,Ghazni,AF1110,Nawur,2,Returns and displacement in Afghanistan,BA,1442,10,2020-06-30,2020-06-30
AFG,True,True,Ghazni,Nawur,AF11,Ghazni,AF1110,Nawur,2,Returns and displacement in Afghanistan,BA,1610,11,2020-12-31,2020-12-31
AFG,True,True,Ghazni,Nawur,AF11,Ghazni,AF1110,Nawur,2,Returns and displacement in Afghanistan,BA,1764,12,2021-03-30,2021-03-30
AFG,True,True,Ghazni,Nawur,AF11,Ghazni,AF1110,Nawur,2,Returns and displacement in Afghanistan,BA,1820,13,2021-06-30,2021-06-30
AFG,True,True,Ghazni,Nawur,AF11,Ghazni,AF1110,Nawur,2,Returns and displacement in Afghanistan,BA,2086,14,2021-12-31,2021-12-31
AFG,True,True,Ghazni,Nawur,AF11,Ghazni,AF1110,Nawur,2,Returns and displacement in Afghanistan,BA,2310,15,2022-04-30,2022-04-30
AFG,True,True,Ghazni,Nawur,AF11,Ghazni,AF1110,Nawur,2,Returns and displacement in Afghanistan,BA,2331,16,2022-12-31,2022-12-31
AFG,True,True,Ghazni,Qarabagh,AF11,Ghazni,AF1111,Qara Bagh,2,Returns and displacement in Afghanistan,BA,2498,7,2018-12-31,2018-12-31
AFG,True,True,Ghazni,Qarabagh,AF11,Ghazni,AF1111,Qara Bagh,2,Returns and displacement in Afghanistan,BA,2559,8,2019-06-30,2019-06-30
AFG,True,True,Ghazni,Qarabagh,AF11,Ghazni,AF1111,Qara Bagh,2,Returns and displacement in Afghanistan,BA,2559,9,2019-12-31,2019-12-31
AFG,True,True,Ghazni,Qarabagh,AF11,Ghazni,AF1111,Qara Bagh,2,Returns and displacement in Afghanistan,BA,2604,10,2020-06-30,2020-06-30
AFG,True,True,Ghazni,Qarabagh,AF11,Ghazni,AF1111,Qara Bagh,2,Returns and displacement in Afghanistan,BA,2070,11,2020-12-31,2020-12-31
AFG,True,True,Ghazni,Qarabagh,AF11,Ghazni,AF1111,Qara Bagh,2,Returns and displacement in Afghanistan,BA,2150,12,2021-03-30,2021-03-30
